Date,Source,Model,Scenario,AGRO_ZONE,Tmean,Tmin,Tmax
2018-05,ERA5,ERA5,OBSERVED,MH,22.55047351846425,13.69333498495879,31.390099173101124
2018-05,ERA5,ERA5,OBSERVED,ML,30.057219296177788,19.41350840796665,40.79230111263462
2018-05,ERA5,ERA5,OBSERVED,OVERALL,29.268770779293032,19.039237850984943,39.1663635396439
2018-06,ERA5,ERA5,OBSERVED,ArL,30.102911417750715,22.23071120689668,38.06475557945879
2018-06,ERA5,ERA5,OBSERVED,MH,21.590261168365792,14.14500889734832,30.231587707318933
2018-06,ERA5,ERA5,OBSERVED,ML,27.20345058933569,19.794542630528323,36.922300978385756
2018-06,ERA5,ERA5,OBSERVED,OVERALL,28.1019944299061,20.425116965473283,36.65351283496236
2018-07,ERA5,ERA5,OBSERVED,ArL,27.684020074069068,20.660532978172597,36.26980669077641
2018-07,ERA5,ERA5,OBSERVED,MH,19.449728350506657,13.786510132089376,26.828063911521824
2018-07,ERA5,ERA5,OBSERVED,ML,24.3961695596227,18.442264856540998,32.55871570849781
2018-07,ERA5,ERA5,OBSERVED,OVERALL,25.614687063361917,19.082845066826298,33.90999237108872
2018-08,ERA5,ERA5,OBSERVED,ArL,26.00330720941705,20.69453354865698,33.14213421204048
2018-08,ERA5,ERA5,OBSERVED,MH,19.1432102661134,13.899499880616919,25.665244133049075
2018-08,ERA5,ERA5,OBSERVED,ML,22.736334291359245,18.103764155954273,29.240702104779913
2018-08,ERA5,ERA5,OBSERVED,OVERALL,24.13075390505444,19.0246393155907,31.007068280588598
2018-09,ERA5,ERA5,OBSERVED,ArL,27.84534123308806,19.829462460643295,37.18498665631354
2018-09,ERA5,ERA5,OBSERVED,MH,19.901239955850688,12.540749117004344,27.77616845579588
2018-09,ERA5,ERA5,OBSERVED,ML,24.05527998483016,16.480060681195056,34.25602362331188
2018-09,ERA5,ERA5,OBSERVED,OVERALL,25.680522579021417,17.88318487462751,35.04922258434921
2018-10,ERA5,ERA5,OBSERVED,ArL,27.739789718517432,19.288798447275152,35.95403918306569
2018-10,ERA5,ERA5,OBSERVED,MH,19.302345329628057,12.108576619399294,27.03940844476846
2018-10,ERA5,ERA5,OBSERVED,ML,26.443541380923136,17.133207931251462,35.15200029869482
2018-10,ERA5,ERA5,OBSERVED,OVERALL,26.200272811639092,17.687515575014938,34.4860228264233
2018-11,ERA5,ERA5,OBSERVED,ArL,25.80480031365213,17.371182719931074,34.2489416287894
2018-11,ERA5,ERA5,OBSERVED,MH,18.536800665545133,10.3395997903265,26.49923284837672
2018-11,ERA5,ERA5,OBSERVED,ML,26.351412553368576,16.913561914860136,34.7644258083847
2018-11,ERA5,ERA5,OBSERVED,OVERALL,24.942663341234034,16.270747014860987,33.30622918841915
2018-12,ERA5,ERA5,OBSERVED,ArL,23.556300785684737,15.802933754834584,33.37181567232346
2018-12,ERA5,ERA5,OBSERVED,MH,17.837837977950695,10.29783741911643,26.092546156114544
2018-12,ERA5,ERA5,OBSERVED,ML,25.12671622906144,15.5183764552291,34.7613520216525
2018-12,ERA5,ERA5,OBSERVED,OVERALL,23.19453157188061,14.952634717421288,32.74417475309388
2019-01,ERA5,ERA5,OBSERVED,ArL,24.018661130400073,14.230949943536851,35.28666759443955
2019-01,ERA5,ERA5,OBSERVED,MH,18.653011719277647,9.002943820588788,28.52545229777593
2019-01,ERA5,ERA5,OBSERVED,ML,25.728234989781193,13.733511099353539,36.81949266075397
2019-01,ERA5,ERA5,OBSERVED,OVERALL,23.746466445339525,13.36763559619359,34.76986800243419
2019-02,ERA5,ERA5,OBSERVED,ArL,24.09514238286224,12.698779885971899,36.29512240667696
2019-02,ERA5,ERA5,OBSERVED,MH,19.339705363940357,9.246327410485877,29.8228053719638
2019-02,ERA5,ERA5,OBSERVED,ML,26.29637651414975,13.283957051618785,37.97751616541402
2019-02,ERA5,ERA5,OBSERVED,OVERALL,24.04425204657602,12.375410484743115,35.85962293639415
2019-03,ERA5,ERA5,OBSERVED,ArL,25.0712045687707,14.068071936791716,37.39933210920239
2019-03,ERA5,ERA5,OBSERVED,MH,20.62555967292973,10.0777683680079,31.054623212864655
2019-03,ERA5,ERA5,OBSERVED,ML,27.42020258041032,14.359585611884203,39.15220994377365
2019-03,ERA5,ERA5,OBSERVED,OVERALL,25.105871219308334,13.591591919470677,37.007572688372335
2019-04,ERA5,ERA5,OBSERVED,ArL,28.33385062668511,16.967151669627615,38.641338285413745
2019-04,ERA5,ERA5,OBSERVED,MH,21.886352950509362,12.75036208323777,30.606845668756105
2019-04,ERA5,ERA5,OBSERVED,ML,30.245478473173204,17.55857171680711,39.79767966200346
2019-04,ERA5,ERA5,OBSERVED,OVERALL,27.967756327868607,16.544081117629354,37.84591696853615
2019-05,ERA5,ERA5,OBSERVED,ArL,30.544502649445924,21.73722207177165,40.27092714999383
2019-05,ERA5,ERA5,OBSERVED,MH,22.43673637032446,14.52123800198027,31.77418762647861
2019-05,ERA5,ERA5,OBSERVED,ML,30.79661146132377,21.19831489945791,41.02548849668921
2019-05,ERA5,ERA5,OBSERVED,OVERALL,29.480814251150157,20.574916163516342,39.29157713240994
2019-06,ERA5,ERA5,OBSERVED,ArL,29.0726613974571,22.156087322394495,37.56305924246414
2019-06,ERA5,ERA5,OBSERVED,MH,21.007509716449235,13.941752225784969,29.811747520492318
2019-06,ERA5,ERA5,OBSERVED,ML,25.502886148409015,19.600272973504595,35.5165986909277
2019-06,ERA5,ERA5,OBSERVED,OVERALL,26.947094998122182,20.303992747343706,35.890785564658316
2019-07,ERA5,ERA5,OBSERVED,ArL,28.942019053840582,21.900164720894804,36.82494511620851
2019-07,ERA5,ERA5,OBSERVED,MH,20.019328996931804,14.453418909011365,26.78737650820877
2019-07,ERA5,ERA5,OBSERVED,ML,25.013348550797836,18.827521955563537,32.71809023453172
2019-07,ERA5,ERA5,OBSERVED,OVERALL,26.599851124133444,20.00504670662322,34.269529598786924
2019-08,ERA5,ERA5,OBSERVED,ArL,25.497131995070298,20.110690054329872,34.4949698761704
2019-08,ERA5,ERA5,OBSERVED,MH,19.015198153427786,13.464923193900006,26.363433065910233
2019-08,ERA5,ERA5,OBSERVED,ML,22.77066352915365,17.654918293012607,30.99783310203597
2019-08,ERA5,ERA5,OBSERVED,OVERALL,23.827468034727328,18.49903635249125,32.38849607797951
2019-09,ERA5,ERA5,OBSERVED,ArL,27.863348371990508,21.072794227142946,36.35522949291579
2019-09,ERA5,ERA5,OBSERVED,MH,19.89871830279362,12.785566695851573,27.629478189431932
2019-09,ERA5,ERA5,OBSERVED,ML,24.163522152001953,17.83973629963716,32.43336449105656
2019-09,ERA5,ERA5,OBSERVED,OVERALL,25.72110045173533,19.02547542649447,34.03789608701047
2019-10,ERA5,ERA5,OBSERVED,ArL,27.043049655435233,18.960492672535914,35.53086262387486
2019-10,ERA5,ERA5,OBSERVED,MH,18.768980969623033,11.900504956502399,26.51594836740963
2019-10,ERA5,ERA5,OBSERVED,ML,24.675281452857618,17.35504282182405,33.57545438003096
2019-10,ERA5,ERA5,OBSERVED,OVERALL,25.22736509945158,17.529068579164665,33.72340336782794
2019-11,ERA5,ERA5,OBSERVED,ArL,26.214459779355334,18.616380794182597,34.559663686442065
2019-11,ERA5,ERA5,OBSERVED,MH,18.93184812774901,12.083962655015908,26.52839902520294
2019-11,ERA5,ERA5,OBSERVED,ML,26.399136313056758,17.564677758233533,34.70426380455704
2019-11,ERA5,ERA5,OBSERVED,OVERALL,25.24869052921202,17.41060477889354,33.47407747503013
2019-12,ERA5,ERA5,OBSERVED,ArL,23.295551644627338,14.855074866936919,31.816082515585574
2019-12,ERA5,ERA5,OBSERVED,MH,17.780057209892536,9.470504241513108,25.166485921442174
2019-12,ERA5,ERA5,OBSERVED,ML,24.57043479842377,12.901809843012153,33.90879239699946
2019-12,ERA5,ERA5,OBSERVED,OVERALL,22.87987933201708,13.560173645596699,31.46887245607206
2020-01,ERA5,ERA5,OBSERVED,ArL,20.777797600352343,10.452400415818493,32.20267070693781
2020-01,ERA5,ERA5,OBSERVED,MH,16.681068790987233,6.645178443335239,26.559747630557275
2020-01,ERA5,ERA5,OBSERVED,ML,22.533175509790944,10.106351447978964,35.020550073114016
2020-01,ERA5,ERA5,OBSERVED,OVERALL,20.692560139206634,9.818663771391305,32.201798882205594
2020-02,ERA5,ERA5,OBSERVED,ArL,23.003521109364694,11.594227800421802,33.993286617543376
2020-02,ERA5,ERA5,OBSERVED,MH,18.850038975360786,8.916032337076228,28.52661511556736
2020-02,ERA5,ERA5,OBSERVED,ML,25.17901394779757,11.441340012611557,36.823172160163146
2020-02,ERA5,ERA5,OBSERVED,OVERALL,23.02741769546563,11.169023233209433,34.021765192916746
2020-03,ERA5,ERA5,OBSERVED,ArL,25.73073261244719,15.400774067109042,38.81695545215837
2020-03,ERA5,ERA5,OBSERVED,MH,20.52658065643735,11.32864516632502,31.351039291684067
2020-03,ERA5,ERA5,OBSERVED,ML,27.59066104646877,15.736151464900704,39.613567557585334
2020-03,ERA5,ERA5,OBSERVED,OVERALL,25.523727331161997,14.928251230002404,37.996598003585994
2020-04,ERA5,ERA5,OBSERVED,ArL,28.352672260471138,17.268931738653,39.22459519419951
2020-04,ERA5,ERA5,OBSERVED,MH,22.1318853702576,12.351610901021466,31.631123604538143
2020-04,ERA5,ERA5,OBSERVED,ML,30.22062417836872,17.176579144009327,40.329703999789814
2020-04,ERA5,ERA5,OBSERVED,OVERALL,28.004400798286856,16.557666751480042,38.4713775068299
2020-05,ERA5,ERA5,OBSERVED,ArL,30.413661031872564,20.717827440593602,40.187466598308994
2020-05,ERA5,ERA5,OBSERVED,MH,22.236270135120485,13.684291054750663,31.691237992318946
2020-05,ERA5,ERA5,OBSERVED,ML,29.843128982184794,19.691123916821795,40.36904729747447
2020-05,ERA5,ERA5,OBSERVED,OVERALL,29.111794895948048,19.456695292432844,39.04774156155809
2020-06,ERA5,ERA5,OBSERVED,ArL,31.10385493319193,22.60059278683535,39.224093512814974
2020-06,ERA5,ERA5,OBSERVED,MH,22.86185225688851,14.785160193184707,31.066121746505715
2020-06,ERA5,ERA5,OBSERVED,ML,28.997814047830378,20.615742551431882,37.48514111264032
2020-06,ERA5,ERA5,OBSERVED,OVERALL,29.364854454071992,20.96015413786588,37.5952919612524
2020-07,ERA5,ERA5,OBSERVED,ArL,28.79405611745526,21.36886455872012,37.68141426303586
2020-07,ERA5,ERA5,OBSERVED,MH,20.337792638762622,14.646235093690173,29.167203062090675
2020-07,ERA5,ERA5,OBSERVED,ML,25.844206554258612,19.127930036119686,35.811285188868595
2020-07,ERA5,ERA5,OBSERVED,OVERALL,26.78709207448273,19.8013925032179,35.96694168985071
2020-08,ERA5,ERA5,OBSERVED,ArL,25.913058089307288,20.417480679389534,33.457881462826755
2020-08,ERA5,ERA5,OBSERVED,MH,19.111175304530853,14.132492329531747,26.25859486118195
2020-08,ERA5,ERA5,OBSERVED,ML,22.754864538559428,17.81786564581034,29.123880264478096
2020-08,ERA5,ERA5,OBSERVED,OVERALL,24.078792896822353,18.81012010917883,31.24708910105598
2020-09,ERA5,ERA5,OBSERVED,ArL,28.577866386293408,20.700859527596666,37.493421734150864
2020-09,ERA5,ERA5,OBSERVED,MH,20.222308649770852,12.154862133349837,28.377389556723752
2020-09,ERA5,ERA5,OBSERVED,ML,24.571657719329604,17.729813293314567,34.35942830498609
