Date,Period,Model,Scenario,AGRO_ZONE,Tmean,Tmin,Tmax
2030-03,NEAR_TERM_2026_2050,NESM3,SSP245,MH,22.592483084778667,14.693171951926479,30.491790406034138
2030-03,NEAR_TERM_2026_2050,NESM3,SSP245,ML,30.52018768332841,21.811471234385014,39.22890924156977
2030-03,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,27.97447232539115,19.78531481403265,36.163633905412745
2030-04,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,27.576752289321497,19.29500926735052,35.85848578430836
2030-04,NEAR_TERM_2026_2050,NESM3,SSP245,MH,21.110370924749947,12.86588367595484,29.354857040814565
2030-04,NEAR_TERM_2026_2050,NESM3,SSP245,ML,29.427559611151253,20.444393080494738,38.4107240864968
2030-04,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,27.25423892780801,18.783650235911647,35.7248212796749
2030-05,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,29.150557405993382,21.533375650810363,36.76774235780163
2030-05,NEAR_TERM_2026_2050,NESM3,SSP245,MH,22.683501608576528,15.15525077296869,30.211755172659245
2030-05,NEAR_TERM_2026_2050,NESM3,SSP245,ML,29.74798822507449,21.754740492247453,37.74123277462168
2030-05,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,28.474693572622982,20.76513056574362,36.18425806031859
2030-06,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,30.840414253482123,23.711678279076484,37.96915296041674
2030-06,NEAR_TERM_2026_2050,NESM3,SSP245,MH,23.586788856921846,16.472570160829896,30.701003245330735
2030-06,NEAR_TERM_2026_2050,NESM3,SSP245,ML,29.595760629123124,22.60492961206431,36.586588315775685
2030-06,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,29.548792812807186,22.461241943317724,36.63634381514032
2030-07,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,30.632153467348605,23.784195418192507,37.48011367867249
2030-07,NEAR_TERM_2026_2050,NESM3,SSP245,MH,23.82307039114625,17.327613334893492,30.31852177547849
2030-07,NEAR_TERM_2026_2050,NESM3,SSP245,ML,28.12895221584816,21.62293515257632,34.634970968844186
2030-07,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,29.046171727673787,22.339334383854197,35.75301028922707
2030-08,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,28.532962858927682,22.107723812083776,34.958205308420816
2030-08,NEAR_TERM_2026_2050,NESM3,SSP245,MH,21.522924073786992,15.384776661267512,27.66107335489835
2030-08,NEAR_TERM_2026_2050,NESM3,SSP245,ML,26.150819641068722,20.180206945292547,32.12143768689512
2030-08,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,26.959070771055558,20.698961023634833,33.2191844334575
2030-09,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,27.53874588142817,21.040129673162486,34.037359905839324
2030-09,NEAR_TERM_2026_2050,NESM3,SSP245,MH,20.863701557499475,14.268962997978113,27.458439224065426
2030-09,NEAR_TERM_2026_2050,NESM3,SSP245,ML,26.734360982868463,20.58244235231724,32.88628286803356
2030-09,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,26.44676285154711,20.033622274923044,32.85990327969882
2030-10,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,27.922975366884117,20.73872423112361,35.10722924818568
2030-10,NEAR_TERM_2026_2050,NESM3,SSP245,MH,21.288107656160072,14.07799387445817,28.49821904837942
2030-10,NEAR_TERM_2026_2050,NESM3,SSP245,ML,27.818083481826967,20.197699817242306,35.43846102060414
2030-10,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,27.029429974723694,19.720660192529383,34.33819919428596
2030-11,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,27.194184951391886,19.69731857013542,34.69104923120341
2030-11,NEAR_TERM_2026_2050,NESM3,SSP245,MH,20.336195951062372,12.645948434735173,28.026443831186214
2030-11,NEAR_TERM_2026_2050,NESM3,SSP245,ML,27.97173907305745,19.60278066185117,36.340693944313855
2030-11,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,26.518478214606464,18.75385338551117,34.28310095206511
